ilan no,Price,City,Town,Neighbourhood,Total Square of Meter,Number of room,Age of Structure,Floor of house,Number of floors,Heating,Credi Accepting
15175950,"3,000,000",Bursa Satılık Daire,Mudanya Satılık Daire,Yeni Mahallesi Satılık Daire,140 M2,2+1,11-15,5,5.Kat,Merkezi Doğalgaz,Krediye Uygun
15152059,"2,490,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Namazgah Mahallesi Satılık Daire,140 M2,3+1,21 Ve Üzeri,5,3.Kat,Merkezi Doğalgaz,Krediye Uygun
15156239,"2,400,000",Bursa Satılık Daire,Mudanya Satılık Daire,Güzelyalı Burgaz Mahallesi Satılık Daire,110 M2,2+1,5-10,1,Yüksek Giriş,Yerden Isıtma,Krediye Uygun
15151957,"3,925,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Yeşilova Mahallesi Satılık Daire,140 M2,3+1,0 (Yeni),13,4.Kat,Yerden Isıtma,Krediye Uygun
15152915,"1,940,000",Bursa Satılık Daire,Gürsu Satılık Daire,Zafer Mahallesi Satılık Daire,130 M2,3+1,5-10,3,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15152891,"1,499,999",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,70 M2,2+1,11-15,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15152890,"2,080,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,65 M2,2+1,0 (Yeni),4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15172777,"1,625,000",Bursa Satılık Daire,Osmangazi Satılık Daire,İstiklal Mahallesi Satılık Daire,63 M2,1+1,0 (Yeni),2,1.Kat,Yerden Isıtma,Krediye Uygun Değil
15153124,"1,100,000",Bursa Satılık Daire,Gemlik Satılık Daire,Eşref Dinçer Mahallesi Satılık Daire,115 M2,3+1,21 Ve Üzeri,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15153071,"2,850,000",Bursa Satılık Daire,Gemlik Satılık Daire,Dr. Ziya Kaya Mahallesi Satılık Daire,200 M2,3+1,21 Ve Üzeri,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15151955,"3,250,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Yeşilova Mahallesi Satılık Daire,104 M2,2+1,0 (Yeni),13,1.Kat,Yerden Isıtma,Krediye Uygun
15170793,"1,699,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,65 M2,2+1,4,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15170794,"1,609,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,75 M2,2+1,4,6,2.Kat,Kombi Doğalgaz,Krediye Uygun
15170802,"1,999,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,75 M2,2+1,2,7,6.Kat,Yerden Isıtma,Krediye Uygun
15170811,"1,289,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,50 M2,1+1,11-15,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15170814,"1,349,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,70 M2,2+1,11-15,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15170813,"1,409,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,75 M2,2+1,5-10,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15152876,"1,075,000",Bursa Satılık Daire,Osmangazi Satılık Daire,İntizam Mahallesi Satılık Daire,95 M2,2+1,21 Ve Üzeri,5,3.Kat,Doğalgaz Sobalı,Krediye Uygun
15153070,"850,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kayhan Mahallesi Satılık Daire,60 M2,1+1,21 Ve Üzeri,4,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15152703,"1,800,000",Bursa Satılık Daire,Gemlik Satılık Daire,Yeni Mahallesi Satılık Daire,120 M2,3+1,0 (Yeni),7,4.Kat,Kombi Doğalgaz,Krediye Uygun
15170786,"1,995,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,70 M2,2+1,0 (Yeni),6,5.Kat,Kombi Doğalgaz,Krediye Uygun
15170817,"1,299,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,60 M2,1+1,5-10,4,2.Kat,Klimalı,Krediye Uygun
15152908,"2,425,000",Bursa Satılık Daire,Gürsu Satılık Daire,Zafer Mahallesi Satılık Daire,140 M2,3+1,0 (Yeni),3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15167987,"1,269,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,60 M2,1+1,5-10,4,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15167998,"2,049,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,115 M2,2+1,3,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15170821,"2,450,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,101 M2,2+1,0 (Yeni),6,3.Kat,Yerden Isıtma,Krediye Uygun
15170790,"1,079,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,60 M2,1+1,5-10,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15168000,"2,100,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,110 M2,2+1,5-10,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15168024,"4,350,000",Bursa Satılık Daire,Nilüfer Satılık Daire,30 Ağustos Zafer Mahallesi Satılık Daire,160 M2,3+1,0 (Yeni),5,4.Kat,Yerden Isıtma,Krediye Uygun
15167988,"1,899,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,110 M2,1+1,5-10,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15168013,"1,650,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,65 M2,2+1,4,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15168001,"1,300,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,60 M2,2+1,2,5,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15170815,"2,590,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Balkan Mahallesi Satılık Daire,115 M2,2+1,2,7,2.Kat,Kombi Doğalgaz,Krediye Uygun
15168536,"990,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Selimzade Mahallesi Satılık Daire,75 M2,2+1,21 Ve Üzeri,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15168025,"1,399,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,75 M2,1+1,1,4,2.Kat,Yerden Isıtma,Krediye Uygun
15168822,"3,350,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Dikkaldırım Mahallesi Satılık Daire,169 M2,3+1,16-20,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15170713,"1,600,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,90 M2,2+1,5-10,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15169144,"2,500,000",Bursa Satılık Daire,Gemlik Satılık Daire,Hamidiye Mahallesi Satılık Daire,110 M2,2+1,11-15,2,1.Kat,Kombi Doğalgaz,Krediye Uygun
15170524,"3,250,000",Bursa Satılık Daire,Mudanya Satılık Daire,Halitpaşa Mahallesi Satılık Daire,140 M2,2+1,4,4,4.Kat,Yerden Isıtma,Krediye Uygun
15170711,"1,750,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,60 M2,2+1,4,5,1.Kat,Kombi Doğalgaz,Krediye Uygun
15170723,"1,469,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,80 M2,2+1,5-10,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15170721,"1,599,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,85 M2,1+1,5-10,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15170715,"1,425,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,60 M2,1+1,5-10,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15170818,"1,649,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,75 M2,2+1,4,6,2.Kat,Kombi Doğalgaz,Krediye Uygun
15170731,"1,489,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,75 M2,2+1,5-10,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15170747,"2,500,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,102 M2,2+1,0 (Yeni),6,3.Kat,Kombi Doğalgaz,Krediye Uygun
15167986,"1,425,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,55 M2,1+1,5-10,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15163959,"3,500,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Güneştepe Mahallesi Satılık Daire,162 M2,4+1,0 (Yeni),2,2.Kat,Yerden Isıtma,Krediye Uygun
15170739,"1,750,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,65 M2,2+1,0 (Yeni),5,1.Kat,Yerden Isıtma,Krediye Uygun
15164825,"5,550,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Çekirge Mahallesi Satılık Daire,230 M2,5+1,21 Ve Üzeri,6,5.Kat,Kombi Doğalgaz,Krediye Uygun
15170724,"1,509,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,105 M2,2+1,5-10,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15164823,"4,750,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Hamitler Mahallesi Satılık Daire,260 M2,5+1,5-10,8,7.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15166071,"3,200,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Hasanağa Mahallesi Satılık Daire,160 M2,3+1,0 (Yeni),10,3.Kat,Kombi Doğalgaz,Krediye Uygun
15170749,"2,579,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Balkan Mahallesi Satılık Daire,115 M2,2+1,2,7,3.Kat,Kombi Doğalgaz,Krediye Uygun
15166625,"2,500,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Yunuseli Mahallesi Satılık Daire,107 M2,2+1,0 (Yeni),2,1.Kat,Yerden Isıtma,Krediye Uygun
15166623,"2,590,000",Bursa Satılık Daire,Nilüfer Satılık Daire,İhsaniye Mahallesi Satılık Daire,80 M2,2+1,5-10,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15165148,"3,700,000",Bursa Satılık Daire,Nilüfer Satılık Daire,30 Ağustos Zafer Mahallesi Satılık Daire,105 M2,2+1,0 (Yeni),6,4.Kat,Yerden Isıtma,Krediye Uygun
15166072,"4,050,000",Bursa Satılık Daire,Nilüfer Satılık Daire,İhsaniye Mahallesi Satılık Daire,185 M2,3+1,16-20,7,4.Kat,Kombi Doğalgaz,Krediye Uygun
15166624,"2,199,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Alacamescit Mahallesi Satılık Daire,90 M2,2+1,21 Ve Üzeri,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15167115,"2,280,000",Bursa Satılık Daire,Karacabey Satılık Daire,Nasrettin Mahallesi Satılık Daire,120 M2,2+1,4,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15167120,"1,530,000",Bursa Satılık Daire,Karacabey Satılık Daire,Bayramdere Mahallesi Satılık Daire,105 M2,2+1,21 Ve Üzeri,4,Bahçe Katı,Klimalı,Krediye Uygun
15167122,"1,760,000",Bursa Satılık Daire,Karacabey Satılık Daire,Bayramdere Mahallesi Satılık Daire,95 M2,2+1,21 Ve Üzeri,3,3.Kat,Klimalı,Krediye Uygun
15167212,"2,990,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Fethiye Mahallesi Satılık Daire,135 M2,3+1,21 Ve Üzeri,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15167118,"1,370,000",Bursa Satılık Daire,Karacabey Satılık Daire,Hamidiye Mahallesi Satılık Daire,100 M2,2+1,11-15,6,5.Kat,Kombi Doğalgaz,Krediye Uygun
15167117,"1,770,000",Bursa Satılık Daire,Karacabey Satılık Daire,Gazi Mahallesi Satılık Daire,155 M2,2+1,5-10,4,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15167229,"2,500,000",Bursa Satılık Daire,Mudanya Satılık Daire,Güzelyalı Burgaz Mahallesi Satılık Daire,85 M2,2+1,21 Ve Üzeri,5,2.Kat,Isıtma Yok,Krediye Uygun
15166073,"2,250,000",Bursa Satılık Daire,Nilüfer Satılık Daire,30 Ağustos Zafer Mahallesi Satılık Daire,75 M2,2+1,0 (Yeni),5,1.Kat,Yerden Isıtma,Krediye Uygun Değil
15167226,"4,980,000",Bursa Satılık Daire,Mudanya Satılık Daire,Güzelyalı Siteler Mahallesi Satılık Daire,200 M2,4+1,5-10,5,1.Kat,Kombi Doğalgaz,Krediye Uygun
15167238,"5,370,000",Bursa Satılık Daire,Mudanya Satılık Daire,Güzelyalı Siteler Mahallesi Satılık Daire,150 M2,3+1,11-15,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15167233,"3,350,000",Bursa Satılık Daire,Mudanya Satılık Daire,Güzelyalı Burgaz Mahallesi Satılık Daire,145 M2,3+1,11-15,5,1.Kat,Kombi Doğalgaz,Krediye Uygun
15167232,"1,850,000",Bursa Satılık Daire,Mudanya Satılık Daire,Güzelyalı Yalı Mahallesi Satılık Daire,135 M2,2+1,16-20,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15159224,"2,200,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,110 M2,3+1,3,4,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15159223,"5,150,000",Bursa Satılık Daire,Nilüfer Satılık Daire,30 Ağustos Zafer Mahallesi Satılık Daire,225 M2,3.5+1,3,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15159475,"1,205,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,65 M2,2+1,4,5,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15159404,"3,150,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Hasanağa Mahallesi Satılık Daire,152 M2,3+1,0 (Yeni),7,4.Kat,Kombi Doğalgaz,Krediye Uygun
15159476,"1,920,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,70 M2,2+1,3,7,Çatı Katı,Yerden Isıtma,Krediye Uygun
15167230,"1,950,000",Bursa Satılık Daire,Mudanya Satılık Daire,Güzelyalı Yalı Mahallesi Satılık Daire,125 M2,2+1,16-20,5,2.Kat,Sobalı,Krediye Uygun
15159477,"2,320,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,85 M2,2+1,1,5,4.Kat,Yerden Isıtma,Krediye Uygun
15164827,"4,400,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Demirtaş Cumhuriyet Mahallesi Satılık Daire,250 M2,4+1,16-20,10,9.Kat,Kombi Doğalgaz,Krediye Uygun
15159480,"1,425,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,60 M2,1+1,5-10,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15159479,"1,465,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,65 M2,2+1,5-10,6,1.Kat,Kombi Doğalgaz,Krediye Uygun
15159483,"1,265,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,65 M2,1+1,5-10,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15159482,"1,950,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,90 M2,2+1,5-10,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15159484,"2,550,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Fethiye OSB Mahallesi Satılık Daire,120 M2,2+1,5-10,3,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15159217,"5,550,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Kızılcıklı Mahallesi Satılık Daire,335 M2,6+1,4,7,7.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15159485,"1,699,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,60 M2,2+1,3,5,2.Kat,Yerden Isıtma,Krediye Uygun
15161888,"950,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Elmasbahçeler Mahallesi Satılık Daire,110 M2,2+1,21 Ve Üzeri,6,6.Kat,Doğalgaz Sobalı,Krediye Uygun
15150733,"2,075,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Emirsultan Mahallesi Satılık Daire,120 M2,2+1,21 Ve Üzeri,6,2.Kat,Kombi Doğalgaz,Bilinmiyor
15159226,"1,750,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,115 M2,2+1,3,4,4.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15151128,"2,350,000",Bursa Satılık Daire,İnegöl Satılık Daire,Yeni Mahallesi Satılık Daire,120 M2,3+1,3,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15159227,"4,250,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Balkan Mahallesi Satılık Daire,225 M2,4+1,0 (Yeni),5,5.Kat,Yerden Isıtma,Krediye Uygun
15159478,"1,570,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,65 M2,1+1,4,6,Çatı Katı,Yerden Isıtma,Krediye Uygun Değil
15151130,"2,150,000",Bursa Satılık Daire,İnegöl Satılık Daire,Orhaniye Mahallesi Satılık Daire,115 M2,2+1,0 (Yeni),2,2.Kat,Kombi Doğalgaz,Krediye Uygun
15151141,"1,750,000",Bursa Satılık Daire,İnegöl Satılık Daire,Kemalpaşa Mahallesi Satılık Daire,58 M2,1+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun
15150872,"9,000,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Erikli Mahallesi Satılık Daire,135 M2,3+1,21 Ve Üzeri,3,Müstakil,Kombi Doğalgaz,Bilinmiyor
15151147,"2,550,000",Bursa Satılık Daire,İnegöl Satılık Daire,Süleymaniye Mahallesi Satılık Daire,80 M2,1+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun Değil
15151140,"4,500,000",Bursa Satılık Daire,İnegöl Satılık Daire,Yunusemre Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),5,3.Kat,Yerden Isıtma,Krediye Uygun
15151137,"2,500,000",Bursa Satılık Daire,İnegöl Satılık Daire,Burhaniye Mahallesi Satılık Daire,105 M2,2+1,21 Ve Üzeri,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15151148,"2,040,000",Bursa Satılık Daire,İnegöl Satılık Daire,Yunusemre Mahallesi Satılık Daire,135 M2,3+1,21 Ve Üzeri,5,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15159486,"3,940,000",Bursa Satılık Daire,İnegöl Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,170 M2,3+1,0 (Yeni),6,Bahçe Katı,Yerden Isıtma,Krediye Uygun
15151149,"3,250,000",Bursa Satılık Daire,İnegöl Satılık Daire,Yunusemre Mahallesi Satılık Daire,145 M2,3+1,0 (Yeni),5,4.Kat,Yerden Isıtma,Krediye Uygun Değil
15152056,"4,250,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Balat Mahallesi Satılık Daire,140 M2,2+1,1,8,Bahçe Katı,Yerden Isıtma,Krediye Uygun
15152054,"14,950,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Balat Mahallesi Satılık Daire,220 M2,4+1,3,7,4.Kat,Yerden Isıtma,Krediye Uygun
15152621,"2,400,000",Bursa Satılık Daire,Mudanya Satılık Daire,Güzelyalı Burgaz Mahallesi Satılık Daire,110 M2,2+1,5-10,5,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15152823,"2,790,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Kayapa Mahallesi Satılık Daire,155 M2,3+1,0 (Yeni),8,3.Kat,Yerden Isıtma,Krediye Uygun
15151331,"3,500,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Fethiye Mahallesi Satılık Daire,145 M2,3+1,21 Ve Üzeri,5,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15150548,"3,250,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Hamitler Mahallesi Satılık Daire,140 M2,3+1,4,5,1.Kat,Kombi Doğalgaz,Krediye Uygun
15153435,"3,500,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Adalet Mahallesi Satılık Daire,135 M2,3+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun Değil
15146979,"1,750,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Namazgah Mahallesi Satılık Daire,125 M2,2+1,21 Ve Üzeri,5,2.Kat,Merkezi Doğalgaz,Krediye Uygun
15153301,"1,920,000",Bursa Satılık Daire,İnegöl Satılık Daire,Mesudiye Mahallesi Satılık Daire,200 M2,4+1,11-15,2,2.Kat,Kombi Doğalgaz,Krediye Uygun
15152907,"3,050,000",Bursa Satılık Daire,Gürsu Satılık Daire,İstiklal Mahallesi Satılık Daire,125 M2,3+1,0 (Yeni),3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15146988,"1,850,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Namazgah Mahallesi Satılık Daire,130 M2,2+1,21 Ve Üzeri,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15151327,"3,750,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Çalı Mahallesi Satılık Daire,220 M2,4+1,2,3,2.Kat,Yerden Isıtma,Krediye Uygun
15151250,"3,650,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Balkan Mahallesi Satılık Daire,183 M2,3+1,0 (Yeni),6,1.Kat,Yerden Isıtma,Krediye Uygun Değil
15151145,"1,630,000",Bursa Satılık Daire,İnegöl Satılık Daire,Fatih Mahallesi Satılık Daire,165 M2,3+1,5-10,3,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15147061,"2,825,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Fethiye Mahallesi Satılık Daire,165 M2,3+1,21 Ve Üzeri,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15147103,"2,650,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Hacı İlyas Mahallesi Satılık Daire,125 M2,3+1,5-10,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15147107,"1,550,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,90 M2,2+1,5-10,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15153434,"7,000,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Barış Mahallesi Satılık Daire,180 M2,3+1,0 (Yeni),7,7.Kat,Yerden Isıtma,Krediye Uygun Değil
15147133,"1,200,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Hacıseyfettin Mahallesi Satılık Daire,100 M2,2+1,21 Ve Üzeri,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15147060,"3,049,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,170 M2,3+1,21 Ve Üzeri,5,1.Kat,Kombi Doğalgaz,Krediye Uygun
15147109,"3,250,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Esentepe Mahallesi Satılık Daire,104 M2,2+1,5-10,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15147117,"2,550,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Yenimahalle Mahallesi Satılık Daire,110 M2,2+1,3,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15147147,"4,000,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Elmasbahçeler Mahallesi Satılık Daire,200 M2,4+1,0 (Yeni),4,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun
15147144,"1,090,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Muradiye Mahallesi Satılık Daire,100 M2,2+1,21 Ve Üzeri,7,Bahçe Katı,Merkezi Doğalgaz,Krediye Uygun Değil
15147179,"1,325,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Sinandede Mahallesi Satılık Daire,120 M2,2+1,21 Ve Üzeri,5,5.Kat,Doğalgaz Sobalı,Krediye Uygun
15147253,"1,225,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Hacıseyfettin Mahallesi Satılık Daire,110 M2,2+1,21 Ve Üzeri,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15148177,"1,750,000",Bursa Satılık Daire,İnegöl Satılık Daire,Kemalpaşa Mahallesi Satılık Daire,115 M2,2+1,21 Ve Üzeri,4,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15147157,"5,250,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Erikli Mahallesi Satılık Daire,135 M2,3+1,0 (Yeni),7,2.Kat,Kombi Doğalgaz,Krediye Uygun
15145221,"3,100,000",Bursa Satılık Daire,Karacabey Satılık Daire,Bayramdere Mahallesi Satılık Daire,130 M2,2+1,21 Ve Üzeri,4,3.Kat,Sobalı,Bilinmiyor
15146971,"2,650,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Hasanağa Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15147114,"1,500,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Namazgah Mahallesi Satılık Daire,100 M2,2+1,21 Ve Üzeri,4,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15145277,"3,200,000",Bursa Satılık Daire,Mudanya Satılık Daire,Yeni Mahallesi Satılık Daire,165 M2,3+1,16-20,6,2.Kat,Kombi Doğalgaz,Krediye Uygun
15145362,"4,750,000",Bursa Satılık Daire,Mudanya Satılık Daire,Halitpaşa Mahallesi Satılık Daire,210 M2,5+1,5-10,5,Çatı Dubleks,Kombi Doğalgaz,Bilinmiyor
15145535,"1,500,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Baruthane Mahallesi Satılık Daire,100 M2,2+1,21 Ve Üzeri,6,4.Kat,Doğalgaz Sobalı,Krediye Uygun
15145261,"5,200,000",Bursa Satılık Daire,Mudanya Satılık Daire,Mütareke Mahallesi Satılık Daire,120 M2,3+1,11-15,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15147235,"2,750,000",Bursa Satılık Daire,Mudanya Satılık Daire,Güzelyalı Eğitim Mahallesi Satılık Daire,110 M2,2+1,11-15,5,1.Kat,Kombi Doğalgaz,Krediye Uygun
