,Price,City,Town,Neighbourhood,Total Square of Meter,Number of room,Number of floor,Floor of home,Credi Accepting,Kombi Doğalgaz Heating,Floor_Alt Katlar,Floor_Giriş Katı,Floor_Orta Katlar,Floor_Zemin Altı,Floor_Özel Değer,Floor_Üst Katlar
6553,2700000.0,7,116,238,105.0,2,8,21,0,1,False,False,True,False,False,False
6555,2700000.0,7,60,295,145.0,2,10,23,0,1,False,False,True,False,False,False
6556,2700000.0,7,116,782,130.0,2,8,25,0,1,False,False,False,False,False,True
6557,2700000.0,7,77,936,151.0,2,10,22,0,0,False,False,True,False,False,False
6558,2700000.0,7,60,130,110.0,2,5,23,0,0,False,False,True,False,False,False
6559,2700000.0,7,60,200,110.0,1,4,3,0,1,False,False,False,False,True,False
6562,2700000.0,7,54,774,130.0,2,5,21,0,1,False,False,True,False,False,False
6565,2700000.0,7,105,569,100.0,1,4,21,0,1,False,False,True,False,False,False
6566,2700000.0,7,24,926,145.0,2,5,23,0,0,False,False,True,False,False,False
6568,2700000.0,7,105,732,135.0,2,8,24,1,1,False,False,False,False,False,True
6571,2700000.0,7,105,255,120.0,1,4,14,0,1,True,False,False,False,False,False
6572,2700000.0,7,24,47,120.0,1,8,23,0,1,False,False,True,False,False,False
6575,2700000.0,7,62,756,140.0,2,4,14,0,0,True,False,False,False,False,False
6577,2700000.0,7,66,348,110.0,1,4,2,0,1,False,True,False,False,False,False
6578,2700000.0,7,62,535,135.0,2,3,21,0,1,False,False,True,False,False,False
6579,2700000.0,7,11,291,110.0,1,4,2,0,0,False,True,False,False,False,False
6580,2700000.0,7,23,258,138.0,2,5,4,0,1,True,False,False,False,False,False
6581,2700000.0,7,12,245,125.0,2,4,21,0,0,False,False,True,False,False,False
6584,2700000.0,7,66,625,100.0,1,4,2,0,0,False,True,False,False,False,False
6585,2700000.0,7,11,291,125.0,2,4,14,0,0,True,False,False,False,False,False
6586,2700000.0,7,54,862,100.0,1,5,22,0,1,False,False,True,False,False,False
6588,2700000.0,7,11,471,177.0,2,3,2,0,0,False,True,False,False,False,False
6591,2700000.0,7,18,527,170.0,3,6,21,0,1,False,False,True,False,False,False
6592,2700000.0,7,66,749,100.0,2,6,24,0,0,False,False,False,False,False,True
6594,2700000.0,7,11,471,120.0,2,3,4,0,0,True,False,False,False,False,False
6595,2700000.0,7,30,649,100.0,1,4,2,0,0,False,True,False,False,False,False
6596,2700000.0,7,11,291,135.0,2,4,21,0,0,False,False,True,False,False,False
6597,2700000.0,7,11,291,135.0,2,3,14,0,0,True,False,False,False,False,False
6599,2700000.0,7,12,328,130.0,2,5,4,0,1,True,False,False,False,False,False
6600,2700000.0,7,24,769,110.0,2,4,21,0,1,False,False,True,False,False,False
6601,2700000.0,7,24,542,115.0,2,4,22,0,1,False,False,True,False,False,False
6602,2699000.0,7,11,471,285.0,3,4,21,0,0,False,False,True,False,False,False
6604,2699000.0,7,60,533,220.0,3,20,8,0,0,False,False,False,False,False,True
6607,2695000.0,7,30,934,200.0,3,4,22,0,0,False,False,True,False,False,False
6608,2695000.0,7,66,568,130.0,2,4,21,0,1,False,False,True,False,False,False
6610,2695000.0,7,77,7,115.0,2,5,23,0,1,False,False,True,False,False,False
6613,2690000.0,7,66,46,130.0,2,7,4,0,0,True,False,False,False,False,False
6615,2690000.0,7,105,114,350.0,1,2,14,0,0,True,False,False,False,False,False
6618,2690000.0,7,24,750,110.0,1,4,4,0,1,True,False,False,False,False,False
6619,2690000.0,7,105,569,100.0,1,4,14,0,1,True,False,False,False,False,False
6621,2690000.0,7,24,812,135.0,2,8,14,0,1,True,False,False,False,False,False
6622,2690000.0,7,24,845,115.0,1,5,3,0,1,False,False,False,False,True,False
6623,2690000.0,7,116,782,120.0,2,10,24,0,1,False,False,False,False,False,True
6624,2689000.0,7,23,258,130.0,2,3,14,0,0,True,False,False,False,False,False
6625,2689000.0,7,116,501,120.0,2,4,14,0,0,True,False,False,False,False,False
6627,2685000.0,7,60,174,200.0,2,5,23,0,0,False,False,True,False,False,False
6628,2685000.0,7,116,928,120.0,2,6,4,0,1,True,False,False,False,False,False
6631,2685000.0,7,54,640,145.0,2,6,14,0,0,True,False,False,False,False,False
6633,2685000.0,7,24,769,100.0,1,5,14,0,0,True,False,False,False,False,False
6634,2683000.0,7,50,406,170.0,2,3,21,0,0,False,False,True,False,False,False
6635,2680000.0,7,11,277,110.0,1,4,14,0,1,True,False,False,False,False,False
6636,2680000.0,7,11,596,120.0,2,8,4,0,0,True,False,False,False,False,False
6638,2680000.0,7,105,64,125.0,2,4,3,0,1,False,False,False,False,True,False
6639,2680000.0,7,30,870,140.0,0,2,2,0,0,False,True,False,False,False,False
6640,2680000.0,7,105,569,120.0,1,4,21,0,1,False,False,True,False,False,False
6641,2680000.0,7,50,406,170.0,2,3,21,0,0,False,False,True,False,False,False
6642,2680000.0,7,54,774,111.0,2,6,0,1,0,False,False,False,True,False,False
6643,2680000.0,7,105,196,107.0,1,4,3,0,0,False,False,False,False,True,False
6644,2679000.0,7,76,139,160.0,2,4,2,0,1,False,True,False,False,False,False
6645,2678987.0,7,41,100,130.0,1,2,14,1,1,True,False,False,False,False,False
6646,2675000.0,7,60,784,100.0,1,5,22,0,1,False,False,True,False,False,False
6647,2675000.0,7,23,258,135.0,2,5,23,0,1,False,False,True,False,False,False
6648,2675000.0,7,66,317,100.0,2,4,21,0,1,False,False,True,False,False,False
6652,2675000.0,7,60,295,150.0,2,4,22,1,1,False,False,True,False,False,False
6654,2675000.0,7,60,174,160.0,2,5,21,0,1,False,False,True,False,False,False
6656,2675000.0,7,30,304,120.0,1,4,4,0,0,True,False,False,False,False,False
6657,2675000.0,7,104,9,100.0,1,5,3,0,1,False,False,False,False,True,False
6665,2670000.0,7,23,272,120.0,2,3,2,0,1,False,True,False,False,False,False
6666,2670000.0,7,66,568,145.0,2,3,21,0,1,False,False,True,False,False,False
6667,2670000.0,7,24,575,135.0,2,4,22,0,1,False,False,True,False,False,False
6669,2670000.0,7,66,348,115.0,2,4,4,0,1,True,False,False,False,False,False
6670,2665000.0,7,23,272,272.0,3,3,4,0,0,True,False,False,False,False,False
6671,2665000.0,7,84,875,140.0,2,5,14,0,1,True,False,False,False,False,False
6673,2660000.0,7,54,445,140.0,2,4,14,0,0,True,False,False,False,False,False
6674,2660000.0,7,24,575,130.0,2,8,21,0,0,False,False,True,False,False,False
6675,2660000.0,7,116,196,135.0,2,5,23,1,1,False,False,True,False,False,False
6677,2660000.0,7,116,782,150.0,2,10,23,0,1,False,False,True,False,False,False
6679,2650000.0,7,77,449,127.0,2,8,24,0,1,False,False,False,False,False,True
6680,2650000.0,7,116,274,115.0,1,7,23,0,1,False,False,True,False,False,False
6681,2650000.0,7,54,797,105.0,1,12,21,0,0,False,False,True,False,False,False
6683,2650000.0,7,66,871,130.0,2,5,3,0,1,False,False,False,False,True,False
6684,2650000.0,7,41,393,150.0,2,3,21,0,1,False,False,True,False,False,False
6686,2650000.0,7,54,639,130.0,2,5,3,0,1,False,False,False,False,True,False
6687,2650000.0,7,12,606,110.0,2,7,4,0,1,True,False,False,False,False,False
6690,2650000.0,7,104,9,150.0,2,4,4,0,0,True,False,False,False,False,False
6693,2650000.0,7,24,769,140.0,2,4,22,0,1,False,False,True,False,False,False
6695,2650000.0,7,12,528,141.0,2,7,22,0,1,False,False,True,False,False,False
6696,2650000.0,7,24,769,140.0,2,4,22,0,1,False,False,True,False,False,False
6698,2650000.0,7,24,393,230.0,2,3,21,0,1,False,False,True,False,False,False
6701,2650000.0,7,116,97,155.0,2,7,4,0,1,True,False,False,False,False,False
6702,2650000.0,7,24,769,150.0,2,4,22,0,1,False,False,True,False,False,False
6705,2650000.0,7,24,393,130.0,2,3,14,0,1,True,False,False,False,False,False
6706,2650000.0,7,24,95,135.0,2,8,25,0,1,False,False,False,False,False,True
6707,2650000.0,7,41,542,100.0,1,2,2,1,1,False,True,False,False,False,False
6709,2650000.0,7,60,39,100.0,1,5,14,1,1,True,False,False,False,False,False
6712,2650000.0,7,54,264,100.0,1,5,21,0,0,False,False,True,False,False,False
6714,2650000.0,7,24,314,125.0,2,3,14,0,1,True,False,False,False,False,False
6715,2650000.0,7,66,317,135.0,2,8,22,0,0,False,False,True,False,False,False
6716,2650000.0,7,12,635,100.0,1,3,14,0,1,True,False,False,False,False,False
6717,2650000.0,7,54,640,135.0,2,6,23,0,1,False,False,True,False,False,False
6719,2650000.0,7,54,565,135.0,2,8,22,0,1,False,False,True,False,False,False
6720,2650000.0,7,66,871,130.0,2,4,2,0,1,False,True,False,False,False,False
6721,2650000.0,7,60,533,210.0,3,17,11,0,0,False,False,False,False,False,True
6722,2650000.0,7,54,130,100.0,1,3,21,0,1,False,False,True,False,False,False
6723,2650000.0,7,66,871,140.0,2,4,14,0,1,True,False,False,False,False,False
6724,2650000.0,7,66,537,110.0,1,8,21,0,1,False,False,True,False,False,False
6725,2650000.0,7,60,949,133.0,2,3,21,0,1,False,False,True,False,False,False
6726,2650000.0,7,54,553,140.0,2,6,22,1,1,False,False,True,False,False,False
6727,2650000.0,7,66,46,220.0,3,7,25,0,1,False,False,False,False,False,True
6728,2650000.0,7,66,348,115.0,2,4,3,1,0,False,False,False,False,True,False
6729,2650000.0,7,54,265,140.0,2,8,25,0,1,False,False,False,False,False,True
6730,2650000.0,7,18,735,125.0,2,4,3,0,1,False,False,False,False,True,False
6731,2650000.0,7,30,649,175.0,3,3,21,0,0,False,False,True,False,False,False
6732,2650000.0,7,30,304,100.0,1,5,23,0,0,False,False,True,False,False,False
6733,2650000.0,7,18,282,105.0,1,4,14,0,0,True,False,False,False,False,False
6734,2650000.0,7,18,255,100.0,1,4,14,0,0,True,False,False,False,False,False
6735,2650000.0,7,54,264,130.0,2,7,3,0,1,False,False,False,False,True,False
6737,2650000.0,7,116,97,123.0,1,7,14,0,0,True,False,False,False,False,False
6738,2650000.0,7,23,258,110.0,2,6,23,0,1,False,False,True,False,False,False
6739,2650000.0,7,66,348,150.0,2,4,21,0,0,False,False,True,False,False,False
6741,2650000.0,7,23,447,103.0,1,7,14,0,1,True,False,False,False,False,False
6742,2650000.0,7,12,19,217.0,2,7,25,0,0,False,False,False,False,False,True
6743,2650000.0,7,23,447,120.0,2,7,21,0,1,False,False,True,False,False,False
6745,2650000.0,7,12,19,140.0,2,9,23,0,1,False,False,True,False,False,False
6747,2650000.0,7,23,450,180.0,2,5,14,1,0,True,False,False,False,False,False
6750,2650000.0,7,54,565,145.0,2,4,14,0,1,True,False,False,False,False,False
6751,2650000.0,7,12,528,210.0,2,7,4,0,1,True,False,False,False,False,False
6752,2650000.0,7,77,15,152.0,2,13,4,0,1,True,False,False,False,False,False
6754,2650000.0,7,66,65,115.0,2,4,4,1,0,True,False,False,False,False,False
6757,2650000.0,7,105,255,145.0,2,5,3,0,1,False,False,False,False,True,False
6759,2650000.0,7,66,317,200.0,2,14,23,0,0,False,False,True,False,False,False
6763,2650000.0,7,60,858,130.0,2,3,21,0,1,False,False,True,False,False,False
6764,2650000.0,7,60,922,150.0,2,9,23,0,1,False,False,True,False,False,False
6765,2650000.0,7,116,782,130.0,2,8,25,0,1,False,False,False,False,False,True
6767,2650000.0,7,116,238,105.0,2,8,21,0,1,False,False,True,False,False,False
6768,2650000.0,7,94,187,100.0,1,4,4,0,0,True,False,False,False,False,False
6770,2650000.0,7,116,501,140.0,2,5,2,0,1,False,True,False,False,False,False
6771,2650000.0,7,60,53,130.0,2,4,21,0,1,False,False,True,False,False,False
6773,2650000.0,7,60,904,135.0,2,4,14,0,1,True,False,False,False,False,False
6774,2650000.0,7,12,491,180.0,2,7,22,0,0,False,False,True,False,False,False
6776,2650000.0,7,60,904,135.0,2,4,3,0,1,False,False,False,False,True,False
6777,2650000.0,7,105,732,130.0,2,7,23,0,1,False,False,True,False,False,False
6779,2650000.0,7,77,259,100.0,1,3,4,0,1,True,False,False,False,False,False
6781,2650000.0,7,116,501,105.0,1,5,22,0,1,False,False,True,False,False,False
6782,2650000.0,7,24,236,130.0,2,4,14,0,1,True,False,False,False,False,False
6783,2650000.0,7,24,106,125.0,2,8,14,0,0,True,False,False,False,False,False
6784,2650000.0,7,60,858,150.0,2,7,25,0,1,False,False,False,False,False,True
6785,2650000.0,7,60,533,182.0,2,21,11,0,0,False,False,False,False,False,True
6787,2650000.0,7,24,792,168.0,2,5,4,0,1,True,False,False,False,False,False
6789,2650000.0,7,24,769,130.0,2,4,14,0,1,True,False,False,False,False,False
6793,2650000.0,7,76,435,135.0,2,4,21,0,1,False,False,True,False,False,False
6796,2650000.0,7,66,74,130.0,2,11,22,0,1,False,False,True,False,False,False
6798,2650000.0,7,77,449,250.0,2,4,22,0,1,False,False,True,False,False,False
6800,2650000.0,7,116,264,115.0,2,6,21,0,1,False,False,True,False,False,False
6801,2650000.0,7,54,640,150.0,2,5,21,0,0,False,False,True,False,False,False
6803,2650000.0,7,60,949,180.0,2,4,22,0,1,False,False,True,False,False,False
6804,2650000.0,7,66,871,130.0,2,4,14,0,1,True,False,False,False,False,False
6805,2650000.0,7,94,736,200.0,2,4,22,0,1,False,False,True,False,False,False
6808,2650000.0,7,24,314,115.0,1,4,14,0,1,True,False,False,False,False,False
6809,2650000.0,7,105,732,150.0,2,5,23,0,1,False,False,True,False,False,False
6811,2650000.0,7,105,569,160.0,2,4,4,0,1,True,False,False,False,False,False
6812,2650000.0,7,23,272,120.0,2,2,4,0,1,True,False,False,False,False,False
6813,2650000.0,7,76,601,170.0,2,3,2,0,0,False,True,False,False,False,False
6814,2650000.0,7,24,178,125.0,2,8,24,0,1,False,False,False,False,False,True
6815,2650000.0,7,24,928,140.0,2,3,14,0,1,True,False,False,False,False,False
6816,2650000.0,7,54,122,100.0,1,14,22,0,1,False,False,True,False,False,False
6817,2650000.0,7,24,926,130.0,2,4,22,0,1,False,False,True,False,False,False
6818,2650000.0,7,66,507,100.0,1,4,14,0,1,True,False,False,False,False,False
6821,2650000.0,7,105,928,200.0,3,3,21,0,1,False,False,True,False,False,False
6823,2650000.0,7,77,936,151.0,2,10,14,1,0,True,False,False,False,False,False
6824,2649999.0,7,54,565,120.0,2,7,24,0,1,False,False,False,False,False,True
6825,2649999.0,7,54,774,361.0,1,6,3,0,0,False,False,False,False,True,False
6826,2649000.0,7,60,922,110.0,2,8,4,0,0,True,False,False,False,False,False
6827,2649000.0,7,11,277,100.0,1,3,14,1,1,True,False,False,False,False,False
6829,2649000.0,7,66,568,130.0,2,4,21,0,1,False,False,True,False,False,False
6832,2645000.0,7,77,15,110.0,2,3,3,0,1,False,False,False,False,True,False
6834,2644195.0,7,94,549,100.0,1,3,21,0,0,False,False,True,False,False,False
6835,2640000.0,7,84,585,100.0,1,6,14,0,1,True,False,False,False,False,False
6838,2635000.0,7,94,187,200.0,3,2,14,0,0,True,False,False,False,False,False
6840,2630000.0,7,66,46,130.0,2,4,22,0,1,False,False,True,False,False,False
6843,2630000.0,7,66,625,110.0,1,4,21,0,0,False,False,True,False,False,False
6844,2630000.0,7,24,178,145.0,2,5,23,0,0,False,False,True,False,False,False
6847,2625000.0,7,24,832,140.0,2,4,3,0,1,False,False,False,False,True,False
6850,2625000.0,7,23,258,260.0,3,7,14,0,1,True,False,False,False,False,False
6853,2625000.0,7,77,933,110.0,2,5,14,1,1,True,False,False,False,False,False
6854,2625000.0,7,116,97,115.0,2,4,4,0,1,True,False,False,False,False,False
6856,2625000.0,7,77,936,118.0,1,9,0,0,1,False,False,False,True,False,False
6859,2624000.0,7,24,792,125.0,2,7,24,0,1,False,False,False,False,False,True
6861,2620000.0,7,24,475,130.0,2,4,21,0,1,False,False,True,False,False,False
6865,2610000.0,7,11,291,110.0,2,4,14,0,0,True,False,False,False,False,False
6866,2610000.0,7,11,277,185.0,2,5,14,0,1,True,False,False,False,False,False
6868,2600000.0,7,11,596,140.0,2,3,21,1,0,False,False,True,False,False,False
6871,2600000.0,7,11,720,135.0,2,8,22,0,0,False,False,True,False,False,False
6872,2600000.0,7,24,867,110.0,2,4,14,0,1,True,False,False,False,False,False
6873,2600000.0,7,11,277,125.0,2,4,14,0,0,True,False,False,False,False,False
6874,2600000.0,7,60,128,160.0,2,5,4,0,0,True,False,False,False,False,False
6875,2600000.0,7,66,74,100.0,1,4,22,0,1,False,False,True,False,False,False
6876,2600000.0,7,105,95,240.0,2,5,22,0,1,False,False,True,False,False,False
6877,2600000.0,7,54,629,130.0,2,5,14,0,1,True,False,False,False,False,False
6883,2600000.0,7,94,549,120.0,1,3,14,0,0,True,False,False,False,False,False
6886,2600000.0,7,94,397,100.0,1,3,4,0,1,True,False,False,False,False,False
6888,2600000.0,7,66,348,120.0,2,7,21,0,1,False,False,True,False,False,False
6889,2600000.0,7,54,774,125.0,2,4,4,0,1,True,False,False,False,False,False
6890,2600000.0,7,11,277,120.0,2,4,14,0,1,True,False,False,False,False,False
6891,2600000.0,7,23,450,100.0,2,4,22,0,1,False,False,True,False,False,False
6893,2600000.0,7,24,47,118.0,1,4,3,0,1,False,False,False,False,True,False
6894,2600000.0,7,66,317,130.0,2,4,21,0,1,False,False,True,False,False,False
6895,2600000.0,7,105,114,160.0,2,3,3,0,1,False,False,False,False,True,False
6897,2600000.0,7,77,768,140.0,2,6,14,0,1,True,False,False,False,False,False
6898,2600000.0,7,62,757,120.0,2,4,14,0,0,True,False,False,False,False,False
6899,2600000.0,7,60,312,120.0,1,5,23,0,1,False,False,True,False,False,False
6900,2600000.0,7,66,568,170.0,2,4,3,0,1,False,False,False,False,True,False
6901,2600000.0,7,24,542,130.0,2,4,14,0,1,True,False,False,False,False,False
6902,2600000.0,7,24,475,155.0,2,4,4,0,1,True,False,False,False,False,False
6903,2600000.0,7,24,339,111.0,2,4,14,0,1,True,False,False,False,False,False
6906,2600000.0,7,11,471,148.0,3,3,4,0,0,True,False,False,False,False,False
6907,2600000.0,7,54,629,130.0,2,8,22,0,0,False,False,True,False,False,False
6908,2600000.0,7,11,277,135.0,2,3,21,0,1,False,False,True,False,False,False
6910,2600000.0,7,104,914,140.0,2,4,4,0,1,True,False,False,False,False,False
6911,2600000.0,7,104,914,175.0,3,3,14,0,1,True,False,False,False,False,False
6912,2600000.0,7,11,596,140.0,2,4,14,0,0,True,False,False,False,False,False
6914,2600000.0,7,94,549,105.0,1,4,14,0,0,True,False,False,False,False,False
6916,2600000.0,3,69,486,125.0,2,3,14,0,0,True,False,False,False,False,False
6917,2600000.0,3,69,486,120.0,1,3,21,0,0,False,False,True,False,False,False
6919,2600000.0,3,113,245,175.0,2,4,2,1,1,False,True,False,False,False,False
6920,2600000.0,3,120,381,156.0,2,4,22,0,1,False,False,True,False,False,False
6921,2600000.0,3,17,676,180.0,3,3,2,0,0,False,True,False,False,False,False
6922,2600000.0,3,17,831,130.0,2,3,14,0,0,True,False,False,False,False,False
6923,2600000.0,3,47,730,125.0,2,3,21,1,1,False,False,True,False,False,False
6924,2600000.0,3,113,95,100.0,1,3,2,0,1,False,True,False,False,False,False
6926,2600000.0,3,29,886,140.0,1,3,21,0,1,False,False,True,False,False,False
6927,2600000.0,3,120,331,112.0,1,3,14,0,1,True,False,False,False,False,False
6928,2600000.0,3,29,705,115.0,1,3,14,0,1,True,False,False,False,False,False
6929,2600000.0,3,113,906,100.0,1,6,3,1,0,False,False,False,False,True,False
6933,2600000.0,3,17,831,140.0,2,3,21,0,0,False,False,True,False,False,False
6934,2600000.0,3,59,230,200.0,3,3,21,0,0,False,False,True,False,False,False
6935,2600000.0,3,17,621,170.0,1,4,2,0,0,False,True,False,False,False,False
6936,2600000.0,3,59,284,180.0,2,2,14,0,1,True,False,False,False,False,False
6939,2600000.0,3,120,748,156.0,2,3,14,0,1,True,False,False,False,False,False
6942,2600000.0,3,17,282,120.0,1,4,14,0,1,True,False,False,False,False,False
6943,2600000.0,3,113,928,140.0,2,4,22,0,1,False,False,True,False,False,False
6944,2600000.0,3,59,284,115.0,1,3,14,0,0,True,False,False,False,False,False
6947,2600000.0,3,59,254,160.0,2,3,21,0,1,False,False,True,False,False,False
6948,2600000.0,3,17,139,110.0,1,3,14,0,1,True,False,False,False,False,False
6950,2600000.0,3,69,332,120.0,2,3,14,0,1,True,False,False,False,False,False
6951,2600000.0,3,120,476,115.0,1,11,0,0,0,False,False,False,True,False,False
6953,2600000.0,3,120,748,132.0,1,3,14,0,1,True,False,False,False,False,False
6954,2600000.0,3,120,331,105.0,1,4,14,0,1,True,False,False,False,False,False
6955,2600000.0,3,113,95,220.0,3,4,22,0,1,False,False,True,False,False,False
6956,2600000.0,3,120,5,180.0,2,9,25,0,1,False,False,False,False,False,True
6957,2600000.0,3,113,807,130.0,1,5,2,0,0,False,True,False,False,False,False
6958,2600000.0,3,27,151,100.0,1,3,14,0,1,True,False,False,False,False,False
6959,2600000.0,3,59,254,130.0,2,2,14,0,1,True,False,False,False,False,False
6960,2600000.0,3,29,789,210.0,3,3,14,0,1,True,False,False,False,False,False
6962,2600000.0,3,44,343,200.0,3,4,22,0,1,False,False,True,False,False,False
6963,2600000.0,3,47,960,160.0,2,4,21,0,0,False,False,True,False,False,False
