ilan no,Price,City,Town,Neighbourhood,Total Square of Meter,Number of room,Age of Structure,Floor of house,Number of floors,Heating,Credi Accepting
15150641,"3,190,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,155 M2,3+1,5-10,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15150711,"2,000,000",Konya Satılık Daire,Karatay Satılık Daire,Gaziosmanpaşa Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),5,5.Kat,Yerden Isıtma,Krediye Uygun
15153145,"3,250,000",Konya Satılık Daire,Selçuklu Satılık Daire,Esenler Mahallesi Satılık Daire,135 M2,3+1,16-20,8,4.Kat,Merkezi Doğalgaz,Krediye Uygun
15153141,"1,700,000",Konya Satılık Daire,Meram Satılık Daire,Aşkan Mahallesi Satılık Daire,100 M2,1+1,5-10,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15153143,"2,250,000",Konya Satılık Daire,Selçuklu Satılık Daire,Parsana Mahallesi Satılık Daire,120 M2,2+1,11-15,8,Yüksek Giriş,Merkezi (Pay Ölçer),Krediye Uygun Değil
15150645,"3,200,000",Konya Satılık Daire,Karatay Satılık Daire,Ulubatlıhasan Mahallesi Satılık Daire,165 M2,3+1,4,5,3.Kat,Yerden Isıtma,Krediye Uygun
15153146,"4,500,000",Konya Satılık Daire,Karatay Satılık Daire,Kayacıkaraplar Mahallesi Satılık Daire,160 M2,3.5+1,0 (Yeni),6,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15150642,"2,050,000",Konya Satılık Daire,Selçuklu Satılık Daire,Işıklar Mahallesi Satılık Daire,155 M2,3+1,21 Ve Üzeri,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15153151,"2,350,000",Konya Satılık Daire,Karatay Satılık Daire,Emirgazi Mahallesi Satılık Daire,145 M2,3+1,4,5,5.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15153995,"3,750,000",Konya Satılık Daire,Akşehir Satılık Daire,Seyran Mahallesi Satılık Daire,87 M2,1 Oda,16-20,5,Düz Giriş (Zemin),Isıtma Yok,Krediye Uygun
15150643,"3,200,000",Konya Satılık Daire,Selçuklu Satılık Daire,Mehmet Akif Mahallesi Satılık Daire,160 M2,3+1,0 (Yeni),3,Yüksek Giriş,Yerden Isıtma,Krediye Uygun
15148738,"3,150,000",Konya Satılık Daire,Selçuklu Satılık Daire,Aydınlıkevler Mahallesi Satılık Daire,140 M2,2+1,4,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15145239,"2,875,000",Konya Satılık Daire,Karatay Satılık Daire,Hacı Hasan Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15153152,"2,350,000",Konya Satılık Daire,Selçuklu Satılık Daire,Ardıçlı Mahallesi Satılık Daire,130 M2,3+1,0 (Yeni),4,1.Kat,Merkezi (Pay Ölçer),Krediye Uygun Değil
15153153,"8,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Hocacihan Mahallesi Satılık Daire,210 M2,5+1,0 (Yeni),5,5.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15145302,"1,690,000",Konya Satılık Daire,Akşehir Satılık Daire,Yeni Mahallesi Satılık Daire,140 M2,2+1,21 Ve Üzeri,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15145578,"2,800,000",Konya Satılık Daire,Karatay Satılık Daire,Erenler Mahallesi Satılık Daire,155 M2,3+1,0 (Yeni),5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15145848,"2,600,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),3,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15153148,"2,800,000",Konya Satılık Daire,Selçuklu Satılık Daire,Sancak Mahallesi Satılık Daire,160 M2,3+1,4,3,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15145574,"2,750,000",Konya Satılık Daire,Selçuklu Satılık Daire,Hüsamettin Çelebi Mahallesi Satılık Daire,125 M2,2+1,0 (Yeni),3,Yüksek Giriş,Yerden Isıtma,Krediye Uygun
15146191,"1,620,000",Konya Satılık Daire,Selçuklu Satılık Daire,Bosna Hersek Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15145836,"2,095,000",Konya Satılık Daire,Seydişehir Satılık Daire,Kızılcalar Mahallesi Satılık Daire,160 M2,4+1,16-20,5,3.Kat,Kombi Doğalgaz,Bilinmiyor
15153154,"3,150,000",Konya Satılık Daire,Karatay Satılık Daire,Hacısadık Mahallesi Satılık Daire,160 M2,3+1,0 (Yeni),7,4.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15153149,"4,100,000",Konya Satılık Daire,Selçuklu Satılık Daire,Hocacihan Mahallesi Satılık Daire,186 M2,3+1,0 (Yeni),8,4.Kat,Kombi Doğalgaz,Krediye Uygun
15145921,"3,900,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,200 M2,4+1,0 (Yeni),5,5.Kat,Yerden Isıtma,Krediye Uygun
15146234,"6,000,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,200 M2,4+1,0 (Yeni),4,2.Kat,Yerden Isıtma,Krediye Uygun
15146593,"2,900,000",Konya Satılık Daire,Karatay Satılık Daire,Hacıyusufmescit Mahallesi Satılık Daire,155 M2,3+1,5-10,7,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15145229,"3,600,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,160 M2,3+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
15142354,"2,600,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,130 M2,2+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Bilinmiyor
15141912,"2,430,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),3,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15142287,"1,500,000",Konya Satılık Daire,Meram Satılık Daire,Uluğbey Mahallesi Satılık Daire,150 M2,1+1,11-15,3,3.Kat,Kombi Doğalgaz,Bilinmiyor
15145789,"4,250,000",Konya Satılık Daire,Selçuklu Satılık Daire,Hüsamettin Çelebi Mahallesi Satılık Daire,185 M2,4+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
15142562,"2,500,000",Konya Satılık Daire,Karatay Satılık Daire,Orhangazi Mahallesi Satılık Daire,165 M2,3+1,5-10,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15142689,"2,590,000",Konya Satılık Daire,Karatay Satılık Daire,Gaziosmanpaşa Mahallesi Satılık Daire,200 M2,4+1,5-10,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15142995,"6,250,000",Konya Satılık Daire,Karatay Satılık Daire,Hacı Hasan Mahallesi Satılık Daire,245 M2,4+1,3,5,Kot 1 (-1).Kat,Kombi Doğalgaz,Bilinmiyor
15144693,"3,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun
15143251,"2,600,000",Konya Satılık Daire,Karatay Satılık Daire,Erenler Mahallesi Satılık Daire,165 M2,3+1,3,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15142749,"1,870,000",Konya Satılık Daire,Selçuklu Satılık Daire,Şeyh Şamil Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15143258,"2,400,000",Konya Satılık Daire,Karatay Satılık Daire,Doğuş Mahallesi Satılık Daire,160 M2,3+1,5-10,5,1.Kat,Merkezi (Pay Ölçer),Krediye Uygun Değil
15143256,"1,870,000",Konya Satılık Daire,Karatay Satılık Daire,Erenler Mahallesi Satılık Daire,120 M2,2+1,0 (Yeni),5,Yüksek Giriş,Merkezi (Pay Ölçer),Krediye Uygun Değil
15143058,"3,100,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,160 M2,3+1,1,3,Yüksek Giriş,Yerden Isıtma,Krediye Uygun
15143253,"2,148,000",Konya Satılık Daire,Karatay Satılık Daire,Doğuş Mahallesi Satılık Daire,140 M2,2+1,5-10,5,4.Kat,Merkezi (Pay Ölçer),Krediye Uygun Değil
15143259,"2,620,000",Konya Satılık Daire,Karatay Satılık Daire,Hasandedemescit Mahallesi Satılık Daire,175 M2,3+1,5-10,7,3.Kat,Merkezi (Pay Ölçer),Krediye Uygun Değil
15143273,"2,090,000",Konya Satılık Daire,Karatay Satılık Daire,Keçeciler Mahallesi Satılık Daire,145 M2,2+1,4,5,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15143269,"2,400,000",Konya Satılık Daire,Karatay Satılık Daire,Erenler Mahallesi Satılık Daire,165 M2,3+1,11-15,6,1.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15143267,"3,145,000",Konya Satılık Daire,Karatay Satılık Daire,Akabe Mahallesi Satılık Daire,170 M2,3+1,4,6,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15143266,"2,140,000",Konya Satılık Daire,Karatay Satılık Daire,Çelebi Mahallesi Satılık Daire,165 M2,3+1,11-15,6,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15144322,"900,000",Konya Satılık Daire,Meram Satılık Daire,Sahibiata Mahallesi Satılık Daire,153 M2,3+1,21 Ve Üzeri,3,1.Kat,Sobalı,Krediye Uygun
15143261,"1,640,000",Konya Satılık Daire,Karatay Satılık Daire,Kalenderhane Mahallesi Satılık Daire,130 M2,2+1,21 Ve Üzeri,8,6.Kat,Merkezi Doğalgaz,Krediye Uygun Değil
15143847,"2,875,000",Konya Satılık Daire,Akşehir Satılık Daire,Yeni Mahallesi Satılık Daire,170 M2,3+1,0 (Yeni),5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15144127,"2,800,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,160 M2,3+1,0 (Yeni),4,Yüksek Giriş,Yerden Isıtma,Krediye Uygun
15143706,"2,800,000",Konya Satılık Daire,Karatay Satılık Daire,Emirgazi Mahallesi Satılık Daire,165 M2,3+1,1,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15144036,"5,850,000",Konya Satılık Daire,Selçuklu Satılık Daire,Işıklar Mahallesi Satılık Daire,257 M2,4+1,0 (Yeni),8,5.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15144522,"3,000,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15143803,"2,550,000",Konya Satılık Daire,Ereğli Satılık Daire,Mimar Sinan Mahallesi Satılık Daire,155 M2,3+1,0 (Yeni),6,2.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15136591,"5,350,000",Konya Satılık Daire,Selçuklu Satılık Daire,Parsana Mahallesi Satılık Daire,270 M2,5+1,11-15,9,9.Kat,Kombi Doğalgaz,Krediye Uygun
15136440,"3,950,000",Konya Satılık Daire,Selçuklu Satılık Daire,Parsana Mahallesi Satılık Daire,170 M2,3+1,0 (Yeni),6,6.Kat,Kombi Doğalgaz,Krediye Uygun
15136807,"1,725,000",Konya Satılık Daire,Meram Satılık Daire,Alakova Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),2,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15144465,"1,350,000",Konya Satılık Daire,Akşehir Satılık Daire,Kileci Mahallesi Satılık Daire,130 M2,2+1,16-20,4,1.Kat,Kombi Doğalgaz,Bilinmiyor
15137404,"1,650,000",Konya Satılık Daire,Selçuklu Satılık Daire,Nişantaş Mahallesi Satılık Daire,155 M2,3+1,21 Ve Üzeri,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15137947,"3,000,000",Konya Satılık Daire,Selçuklu Satılık Daire,Buhara Mahallesi Satılık Daire,220 M2,5+1,16-20,2,Bahçe Dublex,Kombi Doğalgaz,Krediye Uygun
15143271,"2,350,000",Konya Satılık Daire,Karatay Satılık Daire,Doğuş Mahallesi Satılık Daire,155 M2,3+1,4,5,2.Kat,Merkezi (Pay Ölçer),Krediye Uygun Değil
15139813,"2,650,000",Konya Satılık Daire,Selçuklu Satılık Daire,Erenköy Mahallesi Satılık Daire,145 M2,3+1,5-10,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15139530,"3,400,000",Konya Satılık Daire,Selçuklu Satılık Daire,Aydınlıkevler Mahallesi Satılık Daire,175 M2,3+1,1,3,2.Kat,Yerden Isıtma,Krediye Uygun
15136140,"1,990,000",Konya Satılık Daire,Karatay Satılık Daire,Akabe Mahallesi Satılık Daire,180 M2,3+1,5-10,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15139688,"3,250,000",Konya Satılık Daire,Selçuklu Satılık Daire,Hanaybaşı Mahallesi Satılık Daire,210 M2,5+1,11-15,4,4.Kat,Merkezi Doğalgaz,Krediye Uygun
15136639,"2,950,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,160 M2,3+1,0 (Yeni),4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15141288,"2,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Sancak Mahallesi Satılık Daire,155 M2,3+1,16-20,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15131502,"2,330,000",Konya Satılık Daire,Karatay Satılık Daire,Hacısadık Mahallesi Satılık Daire,185 M2,3+1,11-15,5,1.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15131206,"1,970,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,130 M2,2+1,11-15,5,Kot 2 (-2).Kat,Kombi Doğalgaz,Bilinmiyor
15139976,"4,150,000",Konya Satılık Daire,Selçuklu Satılık Daire,Hocacihan Mahallesi Satılık Daire,195 M2,4+1,0 (Yeni),5,2.Kat,Yerden Isıtma,Krediye Uygun
15132136,"3,800,000",Konya Satılık Daire,Meram Satılık Daire,Hadimi Mahallesi Satılık Daire,180 M2,3+1,0 (Yeni),6,6.Kat,Yerden Isıtma,Krediye Uygun Değil
15137314,"3,950,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,160 M2,3.5+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun
15132056,"2,200,000",Konya Satılık Daire,Selçuklu Satılık Daire,Akademi Mahallesi Satılık Daire,120 M2,3+1,0 (Yeni),4,1.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15132130,"8,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Hocacihan Mahallesi Satılık Daire,220 M2,4+1,0 (Yeni),9,3.Kat,Yerden Isıtma,Krediye Uygun
15132137,"2,225,000",Konya Satılık Daire,Karatay Satılık Daire,Karaaslanüzümcü Mahallesi Satılık Daire,180 M2,3+1,2,3,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15132797,"4,200,000",Konya Satılık Daire,Meram Satılık Daire,Alavardı Mahallesi Satılık Daire,160 M2,3+1,0 (Yeni),2,Yüksek Giriş,Kombi Doğalgaz,Bilinmiyor
15132165,"3,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Akıncılar Mahallesi Satılık Daire,250 M2,5+1,16-20,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15132592,"2,250,000",Konya Satılık Daire,Karatay Satılık Daire,Hamzaoğlu Mahallesi Satılık Daire,135 M2,3+1,4,6,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15132997,"1,950,000",Konya Satılık Daire,Selçuklu Satılık Daire,Bosna Hersek Mahallesi Satılık Daire,130 M2,3+1,5-10,9,6.Kat,Kombi Doğalgaz,Krediye Uygun
15133272,"5,400,000",Konya Satılık Daire,Selçuklu Satılık Daire,Beyhekim Mahallesi Satılık Daire,210 M2,4+1,4,10,5.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15132954,"3,050,000",Konya Satılık Daire,Selçuklu Satılık Daire,Hüsamettin Çelebi Mahallesi Satılık Daire,140 M2,3+1,0 (Yeni),2,2.Kat,Yerden Isıtma,Krediye Uygun
15139809,"3,000,000",Konya Satılık Daire,Meram Satılık Daire,Alavardı Mahallesi Satılık Daire,185 M2,3+1,16-20,5,Kot 3 (-3).Kat,Merkezi Doğalgaz,Bilinmiyor
15132893,"1,775,000",Konya Satılık Daire,Selçuklu Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,135 M2,2+1,21 Ve Üzeri,8,4.Kat,Merkezi Doğalgaz,Krediye Uygun
15132133,"3,420,000",Konya Satılık Daire,Selçuklu Satılık Daire,Akşemsettin Mahallesi Satılık Daire,175 M2,3+1,0 (Yeni),5,Yüksek Giriş,Yerden Isıtma,Krediye Uygun
15130751,"4,250,000",Konya Satılık Daire,Selçuklu Satılık Daire,Hüsamettin Çelebi Mahallesi Satılık Daire,230 M2,3.5+1,11-15,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15129003,"2,099,999",Konya Satılık Daire,Meram Satılık Daire,Alakova Mahallesi Satılık Daire,110 M2,2+1,1,2,2.Kat,Yerden Isıtma,Krediye Uygun
15129001,"2,350,000",Konya Satılık Daire,Karatay Satılık Daire,Çatalhüyük Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),2,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15129000,"3,297,000",Konya Satılık Daire,Meram Satılık Daire,Alpaslan Mahallesi Satılık Daire,180 M2,4+1,0 (Yeni),5,4.Kat,Yerden Isıtma,Krediye Uygun
15129005,"1,749,000",Konya Satılık Daire,Meram Satılık Daire,Alakova Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),2,Yüksek Giriş,Yerden Isıtma,Krediye Uygun
15132139,"2,450,000",Konya Satılık Daire,Karatay Satılık Daire,Emirgazi Mahallesi Satılık Daire,190 M2,3+1,5-10,5,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15129002,"4,649,000",Konya Satılık Daire,Selçuklu Satılık Daire,Şeker Mahallesi Satılık Daire,180 M2,4+1,2,11,4.Kat,Yerden Isıtma,Krediye Uygun
15134435,"3,200,000",Konya Satılık Daire,Karatay Satılık Daire,Hasandedemescit Mahallesi Satılık Daire,175 M2,3+1,3,7,7.Kat,Merkezi Doğalgaz,Krediye Uygun
15129012,"1,970,000",Konya Satılık Daire,Karatay Satılık Daire,Çatalhüyük Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15129006,"580,000",Konya Satılık Daire,Karatay Satılık Daire,Karakulak Mahallesi Satılık Daire,120 M2,2+1,0 (Yeni),5,3.Kat,Yerden Isıtma,Krediye Uygun Değil
15129008,"4,000,000",Konya Satılık Daire,Karatay Satılık Daire,Keykubat Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),5,1.Kat,Yerden Isıtma,Krediye Uygun
15129009,"11,999,999",Konya Satılık Daire,Meram Satılık Daire,Lalebahçe Mahallesi Satılık Daire,248 M2,5+1,4,1,Bahçe Katı,Yerden Isıtma,Krediye Uygun Değil
15129013,"2,550,000",Konya Satılık Daire,Karatay Satılık Daire,Çatalhüyük Mahallesi Satılık Daire,140 M2,3+1,0 (Yeni),3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15129019,"3,400,000",Konya Satılık Daire,Karatay Satılık Daire,Köprübaşı Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),6,4.Kat,Yerden Isıtma,Krediye Uygun Değil
15129016,"2,300,000",Konya Satılık Daire,Karatay Satılık Daire,Karaaslandede Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15130050,"2,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,160 M2,3+1,16-20,7,Yüksek Giriş,Merkezi Doğalgaz,Krediye Uygun
15129017,"2,799,999",Konya Satılık Daire,Karatay Satılık Daire,Sarıyakup Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15130324,"1,775,000",Konya Satılık Daire,Beyşehir Satılık Daire,Yeni Mahallesi Satılık Daire,145 M2,3+1,11-15,4,3.Kat,Kombi Doğalgaz,Bilinmiyor
15129015,"3,750,000",Konya Satılık Daire,Meram Satılık Daire,Alpaslan Mahallesi Satılık Daire,190 M2,4+1,1,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15133286,"4,535,000",Konya Satılık Daire,Selçuklu Satılık Daire,Sancak Mahallesi Satılık Daire,205 M2,4+1,11-15,11,1.Kat,Kombi Doğalgaz,Krediye Uygun
15122945,"1,525,000",Konya Satılık Daire,Akşehir Satılık Daire,Meydan Mahallesi Satılık Daire,125 M2,2+1,21 Ve Üzeri,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15133563,"3,100,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15128953,"1,250,000",Konya Satılık Daire,Meram Satılık Daire,Gödene Mahallesi Satılık Daire,90 M2,2+1,5-10,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15123065,"2,100,000",Konya Satılık Daire,Meram Satılık Daire,Alakova Mahallesi Satılık Daire,125 M2,3+1,0 (Yeni),2,2.Kat,Yerden Isıtma,Bilinmiyor
15123246,"1,450,000",Konya Satılık Daire,Selçuklu Satılık Daire,Işıklar Mahallesi Satılık Daire,125 M2,2+1,21 Ve Üzeri,5,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15123155,"1,800,000",Konya Satılık Daire,Meram Satılık Daire,Alakova Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),2,1.Kat,Yerden Isıtma,Bilinmiyor
15122969,"3,750,000",Konya Satılık Daire,Akşehir Satılık Daire,Yarenler Mahallesi Satılık Daire,180 M2,3+1,2,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15133633,"2,850,000",Konya Satılık Daire,Karatay Satılık Daire,Kumköprü Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),6,3.Kat,Kombi Doğalgaz,Krediye Uygun
15123973,"2,780,000",Konya Satılık Daire,Karatay Satılık Daire,Mengene Mahallesi Satılık Daire,140 M2,3+1,0 (Yeni),4,Yüksek Giriş,Yerden Isıtma,Krediye Uygun Değil
15124631,"2,150,000",Konya Satılık Daire,Selçuklu Satılık Daire,Işıklar Mahallesi Satılık Daire,175 M2,3+1,16-20,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15125102,"2,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,140 M2,2+1,0 (Yeni),3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15116010,"2,330,000",Konya Satılık Daire,Karatay Satılık Daire,Hacısadık Mahallesi Satılık Daire,185 M2,3+1,11-15,5,1.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15125477,"1,750,000",Konya Satılık Daire,Selçuklu Satılık Daire,Beyhekim Mahallesi Satılık Daire,220 M2,4+1,0 (Yeni),12,4.Kat,Merkezi Doğalgaz,Bilinmiyor
15130627,"3,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Bedir Mahallesi Satılık Daire,140 M2,3+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
15116316,"3,950,000",Konya Satılık Daire,Karatay Satılık Daire,Keykubat Mahallesi Satılık Daire,195 M2,4+1,5-10,7,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15129011,"3,850,000",Konya Satılık Daire,Meram Satılık Daire,Alpaslan Mahallesi Satılık Daire,220 M2,4+1,0 (Yeni),5,3.Kat,Yerden Isıtma,Krediye Uygun
15116023,"2,930,000",Konya Satılık Daire,Selçuklu Satılık Daire,Sancak Mahallesi Satılık Daire,160 M2,3+1,11-15,3,Kot 2 (-2).Kat,Kombi Doğalgaz,Krediye Uygun
15116466,"4,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Hocacihan Mahallesi Satılık Daire,175 M2,3+1,0 (Yeni),8,4.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15116234,"2,560,000",Konya Satılık Daire,Karatay Satılık Daire,Köprübaşı Mahallesi Satılık Daire,125 M2,2+1,11-15,6,6.Kat,Kombi Doğalgaz,Krediye Uygun
15117303,"3,050,000",Konya Satılık Daire,Karatay Satılık Daire,Akabe Mahallesi Satılık Daire,165 M2,3+1,5-10,6,Yüksek Giriş,Merkezi (Pay Ölçer),Krediye Uygun
15117365,"2,100,000",Konya Satılık Daire,Karatay Satılık Daire,Erenler Mahallesi Satılık Daire,120 M2,2+1,0 (Yeni),6,3.Kat,Kombi Doğalgaz,Krediye Uygun
15117660,"2,400,000",Konya Satılık Daire,Selçuklu Satılık Daire,Yazır Mahallesi Satılık Daire,110 M2,2+1,3,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15124067,"2,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Bedir Mahallesi Satılık Daire,145 M2,3+1,11-15,4,1.Kat,Merkezi Doğalgaz,Krediye Uygun
15117379,"2,065,000",Konya Satılık Daire,Karatay Satılık Daire,Gaziosmanpaşa Mahallesi Satılık Daire,150 M2,3+1,11-15,4,4.Kat,Merkezi Doğalgaz,Krediye Uygun
15117485,"2,450,000",Konya Satılık Daire,Karatay Satılık Daire,Gaziosmanpaşa Mahallesi Satılık Daire,160 M2,3+1,0 (Yeni),4,Yüksek Giriş,Merkezi Doğalgaz,Krediye Uygun
15116235,"3,120,000",Konya Satılık Daire,Karatay Satılık Daire,Çelebi Mahallesi Satılık Daire,145 M2,3+1,4,6,6.Kat,Yerden Isıtma,Krediye Uygun Değil
15115125,"1,950,000",Konya Satılık Daire,Selçuklu Satılık Daire,Bedir Mahallesi Satılık Daire,125 M2,3+1,21 Ve Üzeri,4,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15115123,"1,750,000",Konya Satılık Daire,Selçuklu Satılık Daire,Sancak Mahallesi Satılık Daire,120 M2,2+1,21 Ve Üzeri,4,1.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15115315,"1,580,000",Konya Satılık Daire,Selçuklu Satılık Daire,Bedir Mahallesi Satılık Daire,145 M2,2+1,16-20,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15115493,"1,590,000",Konya Satılık Daire,Meram Satılık Daire,Gödene Mahallesi Satılık Daire,98 M2,2+1,11-15,7,3.Kat,Merkezi Doğalgaz,Bilinmiyor
15130637,"1,560,000",Konya Satılık Daire,Akşehir Satılık Daire,Altunkalem Mahallesi Satılık Daire,150 M2,3+1,21 Ve Üzeri,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
