ilan no,Price,City,Town,Neighbourhood,Total Square of Meter,Number of room,Age of Structure,Floor of house,Number of floors,Heating,Credi Accepting
15150610,"6,500,000",Antalya Satılık Daire,Serik Satılık Daire,Kadriye Mahallesi Satılık Daire,180 M2,4+1,16-20,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15151598,"10,500,000",Antalya Satılık Daire,Döşemealtı Satılık Daire,Yeşilbayır Mahallesi Satılık Daire,160 M2,3+1,5-10,2,2.Kat,Isı Pompası,Krediye Uygun
15154550,"13,000,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Öğretmenevleri Mahallesi Satılık Daire,300 M2,5+1,11-15,4,4.Kat,Doğalgaz Sobalı,Krediye Uygun
15156999,"3,950,000",Antalya Satılık Daire,Kepez Satılık Daire,Hüsnü Karakaş Mahallesi Satılık Daire,150 M2,3+1,5-10,5,4.Kat,Klimalı,Krediye Uygun Değil
15157731,"3,300,000",Antalya Satılık Daire,Alanya Satılık Daire,Kargıcak Mahallesi Satılık Daire,55 M2,1+1,4,5,4.Kat,Klimalı,Krediye Uygun
15160799,"2,700,000",Antalya Satılık Daire,Aksu Satılık Daire,Macun Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),5,Yüksek Giriş,Klimalı,Krediye Uygun
15150813,"2,600,000",Antalya Satılık Daire,Alanya Satılık Daire,Oba Mahallesi Satılık Daire,100 M2,2+1,4,4,Bahçe Katı,Klimalı,Krediye Uygun Değil
15152124,"7,200,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Uncalı Mahallesi Satılık Daire,145 M2,3+1,11-15,8,2.Kat,Kombi Doğalgaz,Krediye Uygun
15150337,"5,900,000",Antalya Satılık Daire,Manavgat Satılık Daire,Çağlayan Mahallesi Satılık Daire,120 M2,3+1,1,4,3.Kat,Klimalı,Krediye Uygun
15152125,"7,200,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Uncalı Mahallesi Satılık Daire,142 M2,3+1,11-15,8,4.Kat,Kombi Doğalgaz,Krediye Uygun
15152243,"3,450,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Hurma Mahallesi Satılık Daire,55 M2,1+1,0 (Yeni),4,1.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15176695,"4,850,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Liman Mahallesi Satılık Daire,70 M2,1+1,5-10,4,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15176696,"4,100,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Gebizli Mahallesi Satılık Daire,120 M2,2+1,5-10,4,4.Kat,Klimalı,Krediye Uygun
15151785,"4,200,000",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,120 M2,2+1,11-15,9,1.Kat,Klimalı,Krediye Uygun
15177080,"3,500,000",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,125 M2,3+1,11-15,5,3.Kat,Klimalı,Bilinmiyor
15176692,"4,590,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Altınkum Mahallesi Satılık Daire,85 M2,1+1,5-10,3,1.Kat,Klimalı,Krediye Uygun
15176685,"5,500,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Hurma Mahallesi Satılık Daire,100 M2,2+1,5-10,5,2.Kat,Klimalı,Krediye Uygun
15151618,"2,450,000",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,120 M2,2+1,21 Ve Üzeri,5,3.Kat,Klimalı,Krediye Uygun
15152418,"4,250,000",Antalya Satılık Daire,Demre Satılık Daire,Gökyazı Mahallesi Satılık Daire,135 M2,2+1,11-15,5,3.Kat,Klimalı,Krediye Uygun
15151714,"3,900,000",Antalya Satılık Daire,Manavgat Satılık Daire,Eski Hisar Mahallesi Satılık Daire,135 M2,3+1,16-20,3,1.Kat,Klimalı,Krediye Uygun
15152476,"3,250,000",Antalya Satılık Daire,Alanya Satılık Daire,Okurcalar Mahallesi Satılık Daire,42 M2,1+1,0 (Yeni),5,Bahçe Katı,Klimalı,Krediye Uygun Değil
15152563,"1,900,000",Antalya Satılık Daire,Kepez Satılık Daire,Ahatlı Mahallesi Satılık Daire,55 M2,1+1,4,3,1.Kat,Klimalı,Krediye Uygun
15162476,"12,975,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Liman Mahallesi Satılık Daire,160 M2,3+1,5-10,4,Çatı Dubleks,Merkezi Doğalgaz,Krediye Uygun
15152679,"2,950,000",Antalya Satılık Daire,Kepez Satılık Daire,Kültür Mahallesi Satılık Daire,95 M2,2+1,5-10,3,3.Kat,Klimalı,Krediye Uygun
15172185,"2,100,000",Antalya Satılık Daire,Alanya Satılık Daire,Güller Pınarı Mahallesi Satılık Daire,75 M2,1+1,21 Ve Üzeri,5,1.Kat,Klimalı,Bilinmiyor
15172537,"6,450,000",Antalya Satılık Daire,Alanya Satılık Daire,Güller Pınarı Mahallesi Satılık Daire,115 M2,2+1,5-10,9,7.Kat,Klimalı,Krediye Uygun
15172534,"3,420,000",Antalya Satılık Daire,Alanya Satılık Daire,Oba Mahallesi Satılık Daire,50 M2,1+1,2,5,2.Kat,Klimalı,Krediye Uygun
15172535,"4,850,000",Antalya Satılık Daire,Alanya Satılık Daire,Oba Mahallesi Satılık Daire,120 M2,2+1,11-15,5,2.Kat,Klimalı,Krediye Uygun
15153240,"6,650,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Uncalı Mahallesi Satılık Daire,155 M2,3+1,16-20,13,2.Kat,Kombi Doğalgaz,Krediye Uygun
15172544,"2,261,483",Antalya Satılık Daire,Alanya Satılık Daire,Konaklı Mahallesi Satılık Daire,52 M2,1+1,0 (Yeni),10,5.Kat,Klimalı,Krediye Uygun Değil
15172539,"3,965,364",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,68 M2,1+1,5-10,9,1.Kat,Klimalı,Krediye Uygun Değil
15173592,"2,149,999",Antalya Satılık Daire,Kepez Satılık Daire,Fevzi Çakmak Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),3,2.Kat,Klimalı,Krediye Uygun
15173590,"2,975,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Tahılpazarı Mahallesi Satılık Daire,70 M2,1+1,21 Ve Üzeri,4,2.Kat,Klimalı,Krediye Uygun
15172542,"4,696,926",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,60 M2,1+1,5-10,11,5.Kat,Klimalı,Krediye Uygun Değil
15173594,"2,980,000",Antalya Satılık Daire,Kepez Satılık Daire,Ayanoğlu Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),2,2.Kat,Klimalı,Krediye Uygun
15173596,"3,330,000",Antalya Satılık Daire,Kepez Satılık Daire,Göksu Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),5,Yüksek Giriş,Klimalı,Krediye Uygun
15173595,"2,900,000",Antalya Satılık Daire,Kepez Satılık Daire,Aydoğmuş Mahallesi Satılık Daire,115 M2,2+1,0 (Yeni),4,Düz Giriş (Zemin),Klimalı,Krediye Uygun
15171990,"4,560,000",Antalya Satılık Daire,Kepez Satılık Daire,Ayanoğlu Mahallesi Satılık Daire,145 M2,2+1,5-10,6,2.Kat,Klimalı,Krediye Uygun
15169087,"7,450,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Molla Yusuf Mahallesi Satılık Daire,130 M2,3+1,4,8,7.Kat,Isıtma Yok,Krediye Uygun
15169104,"2,500,000",Antalya Satılık Daire,Aksu Satılık Daire,Altıntaş Mahallesi Satılık Daire,90 M2,2+1,16-20,12,8.Kat,Klimalı,Krediye Uygun Değil
15169098,"5,200,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Yenigün Mahallesi Satılık Daire,150 M2,3+1,5-10,4,1.Kat,Klimalı,Krediye Uygun
15169108,"2,350,000",Antalya Satılık Daire,Kepez Satılık Daire,Şelale Mahallesi Satılık Daire,125 M2,3+1,21 Ve Üzeri,5,4.Kat,Klimalı,Krediye Uygun
15169110,"2,400,000",Antalya Satılık Daire,Kepez Satılık Daire,Hüsnü Karakaş Mahallesi Satılık Daire,110 M2,2+1,5-10,4,4.Kat,Klimalı,Krediye Uygun
15169237,"6,300,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Sinan Mahallesi Satılık Daire,150 M2,3+1,1,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15169386,"3,890,000",Antalya Satılık Daire,Kepez Satılık Daire,Çankaya Mahallesi Satılık Daire,135 M2,2+1,11-15,7,2.Kat,Klimalı,Krediye Uygun
15169760,"3,550,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Güzeloba Mahallesi Satılık Daire,65 M2,1+1,5-10,1,1.Kat,Klimalı,Krediye Uygun
15169838,"4,900,000",Antalya Satılık Daire,Kepez Satılık Daire,Yeni Doğan Mahallesi Satılık Daire,110 M2,2+1,21 Ve Üzeri,13,2.Kat,Kombi Doğalgaz,Krediye Uygun
15171321,"2,800,000",Antalya Satılık Daire,Gazipaşa Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,95 M2,3+1,0 (Yeni),3,1.Kat,Klimalı,Krediye Uygun Değil
15171328,"2,950,000",Antalya Satılık Daire,Gazipaşa Satılık Daire,İstiklal Mahallesi Satılık Daire,95 M2,2+1,1,5,1.Kat,Klimalı,Krediye Uygun Değil
15170435,"3,050,000",Antalya Satılık Daire,Kepez Satılık Daire,Yeni Emek Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),3,2.Kat,Klimalı,Krediye Uygun
15171329,"2,950,000",Antalya Satılık Daire,Gazipaşa Satılık Daire,İstiklal Mahallesi Satılık Daire,95 M2,2+1,1,5,1.Kat,Klimalı,Krediye Uygun Değil
15170443,"3,200,000",Antalya Satılık Daire,Kepez Satılık Daire,Yeni Emek Mahallesi Satılık Daire,135 M2,3+1,5-10,3,3.Kat,Klimalı,Krediye Uygun Değil
15169085,"3,500,000",Antalya Satılık Daire,Kepez Satılık Daire,Güneş Mahallesi Satılık Daire,90 M2,2+1,0 (Yeni),12,6.Kat,Klimalı,Krediye Uygun Değil
15163927,"3,100,000",Antalya Satılık Daire,Kepez Satılık Daire,Yeşiltepe Mahallesi Satılık Daire,145 M2,3+1,16-20,6,1.Kat,Kombi Doğalgaz,Krediye Uygun
15163930,"3,750,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Yenigün Mahallesi Satılık Daire,125 M2,3+1,11-15,4,2.Kat,Klimalı,Krediye Uygun
15164520,"4,000,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Yüksekalan Mahallesi Satılık Daire,145 M2,3+1,11-15,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15176693,"7,900,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Liman Mahallesi Satılık Daire,185 M2,3+1,11-15,8,8.Kat,Klimalı,Krediye Uygun Değil
15165684,"2,950,000",Antalya Satılık Daire,Kepez Satılık Daire,Aydoğmuş Mahallesi Satılık Daire,155 M2,3+1,16-20,5,3.Kat,Klimalı,Krediye Uygun
15166152,"2,350,000",Antalya Satılık Daire,Kepez Satılık Daire,Ayanoğlu Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),3,2.Kat,Isıtma Yok,Krediye Uygun
15166173,"2,975,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Kızılarık Mahallesi Satılık Daire,140 M2,3+1,4,3,1.Kat,Isıtma Yok,Krediye Uygun
15163925,"4,100,000",Antalya Satılık Daire,Kepez Satılık Daire,Fevzi Çakmak Mahallesi Satılık Daire,115 M2,2+1,0 (Yeni),5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15166227,"1,550,000",Antalya Satılık Daire,Kepez Satılık Daire,Kuzeyyaka Mahallesi Satılık Daire,100 M2,2+1,11-15,3,Yüksek Giriş,Isıtma Yok,Krediye Uygun
15166265,"2,200,000",Antalya Satılık Daire,Kepez Satılık Daire,Aydoğmuş Mahallesi Satılık Daire,100 M2,2+1,4,3,1.Kat,Isıtma Yok,Krediye Uygun
15167324,"3,300,000",Antalya Satılık Daire,Kepez Satılık Daire,Gazi Mahallesi Satılık Daire,145 M2,3+1,1,4,1.Kat,Klimalı,Krediye Uygun Değil
15167137,"2,600,000",Antalya Satılık Daire,Alanya Satılık Daire,Karakocalı Mahallesi Satılık Daire,60 M2,1+1,0 (Yeni),5,3.Kat,Isıtma Yok,Krediye Uygun Değil
15162313,"3,500,000",Antalya Satılık Daire,Kepez Satılık Daire,Barış Mahallesi Satılık Daire,100 M2,3+1,0 (Yeni),3,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15172029,"2,650,000",Antalya Satılık Daire,Kepez Satılık Daire,Sütçüler Mahallesi Satılık Daire,110 M2,2+1,4,3,1.Kat,Klimalı,Krediye Uygun
15162317,"4,150,000",Antalya Satılık Daire,Kepez Satılık Daire,Çankaya Mahallesi Satılık Daire,140 M2,3+1,0 (Yeni),6,Kot 1 (-1).Kat,Kombi Doğalgaz,Krediye Uygun
15162316,"7,500,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Soğuksu Mahallesi Satılık Daire,140 M2,3+1,11-15,15,2.Kat,Klimalı,Krediye Uygun
15162538,"2,000,000",Antalya Satılık Daire,Kepez Satılık Daire,Hüsnü Karakaş Mahallesi Satılık Daire,85 M2,1+1,0 (Yeni),3,Düz Giriş (Zemin),Klimalı,Krediye Uygun
15162720,"3,950,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Konuksever Mahallesi Satılık Daire,145 M2,3+1,16-20,3,1.Kat,Klimalı,Krediye Uygun
15163766,"1,950,000",Antalya Satılık Daire,Kepez Satılık Daire,Aktoprak Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),4,Yüksek Giriş,Klimalı,Krediye Uygun
15163377,"3,000,000",Antalya Satılık Daire,Kepez Satılık Daire,Çamlıbel Mahallesi Satılık Daire,95 M2,2+1,0 (Yeni),3,Bahçe Katı,Isıtma Yok,Krediye Uygun
15172030,"1,550,000",Antalya Satılık Daire,Kepez Satılık Daire,Sütçüler Mahallesi Satılık Daire,80 M2,1+1,5-10,3,3.Kat,Klimalı,Krediye Uygun
15163865,"3,000,000",Antalya Satılık Daire,Kepez Satılık Daire,Şelale Mahallesi Satılık Daire,140 M2,3+1,5-10,5,2.Kat,Klimalı,Krediye Uygun
15163869,"2,200,000",Antalya Satılık Daire,Kepez Satılık Daire,Aydoğmuş Mahallesi Satılık Daire,70 M2,2+1,0 (Yeni),3,1.Kat,Klimalı,Bilinmiyor
15163862,"3,300,000",Antalya Satılık Daire,Kepez Satılık Daire,Kültür Mahallesi Satılık Daire,95 M2,2+1,11-15,4,4.Kat,Klimalı,Bilinmiyor
15166248,"2,400,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Konuksever Mahallesi Satılık Daire,110 M2,2+1,11-15,3,1.Kat,Isıtma Yok,Krediye Uygun
15163872,"3,350,000",Antalya Satılık Daire,Kepez Satılık Daire,Zafer Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,8,5.Kat,Isıtma Yok,Bilinmiyor
15163876,"2,850,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Elmalı Mahallesi Satılık Daire,110 M2,2+1,21 Ve Üzeri,2,2.Kat,Klimalı,Bilinmiyor
15163878,"4,500,000",Antalya Satılık Daire,Aksu Satılık Daire,Altıntaş Mahallesi Satılık Daire,105 M2,2+1,0 (Yeni),3,2.Kat,Klimalı,Bilinmiyor
15163881,"8,500,000",Antalya Satılık Daire,Aksu Satılık Daire,Altıntaş Mahallesi Satılık Daire,150 M2,3+1,11-15,16,13.Kat,Klimalı,Krediye Uygun
15172543,"6,418,148",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,125 M2,2+1,16-20,11,2.Kat,Klimalı,Krediye Uygun Değil
15155529,"4,250,000",Antalya Satılık Daire,Alanya Satılık Daire,Konaklı Mahallesi Satılık Daire,120 M2,2+1,11-15,4,2.Kat,Klimalı,Krediye Uygun
15155535,"7,300,000",Antalya Satılık Daire,Alanya Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,140 M2,3+1,11-15,5,5.Kat,Klimalı,Krediye Uygun
15155532,"6,250,000",Antalya Satılık Daire,Alanya Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,140 M2,3+1,11-15,5,5.Kat,Klimalı,Krediye Uygun
15155538,"4,865,000",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,110 M2,2+1,4,8,7.Kat,Klimalı,Krediye Uygun
15165081,"2,860,000",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,120 M2,2+1,16-20,5,5.Kat,Klimalı,Krediye Uygun
15155547,"2,500,000",Antalya Satılık Daire,Alanya Satılık Daire,Avsallar Mahallesi Satılık Daire,60 M2,1+1,0 (Yeni),8,6.Kat,Isıtma Yok,Krediye Uygun
15169095,"2,550,000",Antalya Satılık Daire,Aksu Satılık Daire,Altıntaş Mahallesi Satılık Daire,60 M2,1+1,0 (Yeni),3,1.Kat,Isıtma Yok,Krediye Uygun Değil
15158591,"4,850,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Hurma Mahallesi Satılık Daire,95 M2,2+1,5-10,4,1.Kat,Klimalı,Krediye Uygun
15158592,"5,850,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Hurma Mahallesi Satılık Daire,90 M2,2+1,5-10,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15158593,"12,950,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Hurma Mahallesi Satılık Daire,170 M2,4+1,0 (Yeni),5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15155527,"4,400,000",Antalya Satılık Daire,Alanya Satılık Daire,Oba Mahallesi Satılık Daire,75 M2,2+1,0 (Yeni),3,Yüksek Giriş,Isıtma Yok,Krediye Uygun
15159085,"3,600,000",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,90 M2,2+1,21 Ve Üzeri,5,5.Kat,Klimalı,Krediye Uygun
15159922,"6,150,000",Antalya Satılık Daire,Kepez Satılık Daire,Göksu Mahallesi Satılık Daire,155 M2,3+1,5-10,5,5.Kat,Isıtma Yok,Krediye Uygun
15147938,"5,500,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Hurma Mahallesi Satılık Daire,95 M2,2+1,5-10,4,2.Kat,Klimalı,Krediye Uygun
15148189,"4,500,000",Antalya Satılık Daire,Kepez Satılık Daire,Santral Mahallesi Satılık Daire,155 M2,3+1,0 (Yeni),7,1.Kat,Kombi Doğalgaz,Krediye Uygun
15148706,"4,250,000",Antalya Satılık Daire,Kepez Satılık Daire,Ahatlı Mahallesi Satılık Daire,130 M2,3+1,5-10,3,1.Kat,Klimalı,Krediye Uygun
15163867,"2,950,000",Antalya Satılık Daire,Kepez Satılık Daire,Ayanoğlu Mahallesi Satılık Daire,140 M2,3+1,0 (Yeni),3,1.Kat,Kat Kaloriferi,Krediye Uygun
15163793,"4,000,000",Antalya Satılık Daire,Kepez Satılık Daire,Çamlıbel Mahallesi Satılık Daire,95 M2,2+1,0 (Yeni),3,1.Kat,Isıtma Yok,Krediye Uygun
15148820,"2,500,000",Antalya Satılık Daire,Gazipaşa Satılık Daire,Aydın Mahallesi Satılık Daire,85 M2,2+1,0 (Yeni),5,Yüksek Giriş,Klimalı,Krediye Uygun
15150156,"6,100,000",Antalya Satılık Daire,Alanya Satılık Daire,Saray Mahallesi Satılık Daire,135 M2,2+1,0 (Yeni),5,Çatı Dubleks,Klimalı,Bilinmiyor
15163874,"3,800,000",Antalya Satılık Daire,Kepez Satılık Daire,Göksu Mahallesi Satılık Daire,110 M2,2+1,3,6,1.Kat,Kombi Doğalgaz,Bilinmiyor
15155545,"4,100,000",Antalya Satılık Daire,Alanya Satılık Daire,Çıplaklı Mahallesi Satılık Daire,65 M2,1+1,5-10,6,3.Kat,Klimalı,Krediye Uygun
15153238,"15,500,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Uncalı Mahallesi Satılık Daire,180 M2,3+1,5-10,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15150606,"3,750,000",Antalya Satılık Daire,Serik Satılık Daire,Belek Mahallesi Satılık Daire,75 M2,1.5+1,1,3,Yüksek Giriş,Klimalı,Krediye Uygun Değil
15152559,"3,500,000",Antalya Satılık Daire,Kepez Satılık Daire,Fabrikalar Mahallesi Satılık Daire,110 M2,2+1,4,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15152558,"2,230,000",Antalya Satılık Daire,Kepez Satılık Daire,Kültür Mahallesi Satılık Daire,55 M2,1+1,4,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15163871,"3,750,000",Antalya Satılık Daire,Kepez Satılık Daire,Santral Mahallesi Satılık Daire,135 M2,3+1,0 (Yeni),11,2.Kat,Kombi Doğalgaz,Krediye Uygun
15147600,"2,600,000",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,55 M2,1+1,3,5,3.Kat,Klimalı,Krediye Uygun Değil
15153282,"2,750,000",Antalya Satılık Daire,Aksu Satılık Daire,Kemerağzı Mahallesi Satılık Daire,60 M2,1+1,11-15,2,Düz Giriş (Zemin),Klimalı,Krediye Uygun
15147601,"4,130,000",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,60 M2,1+1,5-10,11,3.Kat,Klimalı,Krediye Uygun
15147603,"31,000,000",Antalya Satılık Daire,Alanya Satılık Daire,Oba Mahallesi Satılık Daire,240 M2,3+1,5-10,8,5.Kat,Klimalı,Krediye Uygun
15147604,"2,820,000",Antalya Satılık Daire,Alanya Satılık Daire,Kargıcak Mahallesi Satılık Daire,72 M2,1+1,5-10,5,3.Kat,Klimalı,Krediye Uygun
15156265,"8,550,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Gürsu Mahallesi Satılık Daire,156 M2,3+1,5-10,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15147605,"4,522,965",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,110 M2,2+1,11-15,10,3.Kat,Klimalı,Krediye Uygun Değil
15147907,"3,400,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Liman Mahallesi Satılık Daire,55 M2,1+1,11-15,4,Yüksek Giriş,Klimalı,Krediye Uygun
15147906,"5,400,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Liman Mahallesi Satılık Daire,90 M2,2+1,11-15,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15148857,"12,500,000",Antalya Satılık Daire,Kepez Satılık Daire,Odabaşı Mahallesi Satılık Daire,199 M2,3+1,1,1,Bahçe Dublex,Klimalı,Krediye Uygun
15147909,"5,000,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Sarısu Mahallesi Satılık Daire,100 M2,2+1,4,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15147910,"8,000,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Liman Mahallesi Satılık Daire,95 M2,2+1,5-10,4,3.Kat,Klimalı,Krediye Uygun
15147606,"2,170,000",Antalya Satılık Daire,Alanya Satılık Daire,Avsallar Mahallesi Satılık Daire,60 M2,1+1,0 (Yeni),7,1.Kat,Klimalı,Krediye Uygun
15147911,"4,950,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Varlık Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),8,3.Kat,Kombi Doğalgaz,Krediye Uygun
15147598,"4,650,000",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,100 M2,2+1,4,9,6.Kat,Klimalı,Krediye Uygun Değil
15147602,"5,000,000",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,135 M2,2+1,5-10,5,2.Kat,Klimalı,Krediye Uygun
15147564,"4,735,000",Antalya Satılık Daire,Alanya Satılık Daire,Oba Mahallesi Satılık Daire,84 M2,2+1,1,5,4.Kat,Klimalı,Krediye Uygun
15147905,"4,770,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Liman Mahallesi Satılık Daire,70 M2,1+1,5-10,4,Düz Giriş (Zemin),Klimalı,Krediye Uygun
15147908,"4,550,000",Antalya Satılık Daire,Kepez Satılık Daire,Kütükçü Mahallesi Satılık Daire,155 M2,4+2,0 (Yeni),5,Bahçe Katı,Klimalı,Krediye Uygun
15147566,"3,850,000",Antalya Satılık Daire,Alanya Satılık Daire,Oba Mahallesi Satılık Daire,105 M2,2+1,0 (Yeni),5,3.Kat,Klimalı,Krediye Uygun Değil
15147567,"5,000,000",Antalya Satılık Daire,Alanya Satılık Daire,Oba Mahallesi Satılık Daire,110 M2,2+1,5-10,5,2.Kat,Klimalı,Krediye Uygun
15147902,"6,400,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Liman Mahallesi Satılık Daire,95 M2,2+1,5-10,4,1.Kat,Klimalı,Krediye Uygun
15147563,"2,730,000",Antalya Satılık Daire,Alanya Satılık Daire,Konaklı Mahallesi Satılık Daire,60 M2,1+1,0 (Yeni),3,2.Kat,Klimalı,Krediye Uygun
15147569,"3,125,000",Antalya Satılık Daire,Alanya Satılık Daire,Avsallar Mahallesi Satılık Daire,58 M2,1+1,0 (Yeni),9,5.Kat,Klimalı,Krediye Uygun
15147568,"3,650,000",Antalya Satılık Daire,Alanya Satılık Daire,Oba Mahallesi Satılık Daire,45 M2,1+1,0 (Yeni),5,3.Kat,Klimalı,Krediye Uygun
15147912,"3,500,000",Antalya Satılık Daire,Kepez Satılık Daire,Aydoğmuş Mahallesi Satılık Daire,175 M2,5+1,2,3,3.Kat,Klimalı,Krediye Uygun
15147579,"4,517,863",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,120 M2,2+1,16-20,11,10.Kat,Klimalı,Krediye Uygun Değil
15147571,"3,061,699",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,64 M2,1+1,4,10,2.Kat,Klimalı,Krediye Uygun Değil
15147582,"2,743,000",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,50 M2,1+1,1,5,2.Kat,Klimalı,Krediye Uygun Değil
15147580,"4,000,000",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,72 M2,1+1,5-10,9,1.Kat,Klimalı,Krediye Uygun
15147575,"2,683,000",Antalya Satılık Daire,Alanya Satılık Daire,Tosmur Mahallesi Satılık Daire,57 M2,1+1,0 (Yeni),4,1.Kat,Klimalı,Krediye Uygun
15147572,"6,480,000",Antalya Satılık Daire,Alanya Satılık Daire,Kestel Mahallesi Satılık Daire,73 M2,2+1,5-10,5,2.Kat,Klimalı,Krediye Uygun
15147574,"4,360,872",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,85 M2,2+1,16-20,10,1.Kat,Klimalı,Krediye Uygun Değil
